FacultyId,DeptId,Year
1530,591,2008
1531,811,2011
1531,398,2011
1532,405,2014
1532,221,2020
1532,690,2018
1532,808,2013
1532,97,2015
1533,271,2014
1533,93,2018
1533,789,2018
1533,252,2003
1533,709,2018
1533,647,2018
1534,771,2012
1534,646,1998
1534,736,2000
1534,395,2019
1535,328,1991
1535,828,2005
1535,339,2014
1535,824,1993
1536,719,2014
1536,471,2016
1536,482,2014
1536,262,2019
1536,295,2010
1536,80,2017
1537,269,2009
1538,329,2013
1539,240,2014
1539,651,2013
1540,780,1999
1540,118,1992
1540,164,1996
1540,165,1998
1541,415,2015
1541,352,2014
1541,794,2016
1541,501,2012
1542,270,2017
1542,548,2014
1542,745,2020
1542,420,2020
1543,279,2015
1543,312,2003
1543,330,2001
1543,804,2011
1543,356,2004
1544,111,2018
1544,740,2015
1544,525,2011
1544,93,2007
1544,385,2010
1544,260,2006
1545,397,2011
1545,449,2006
1545,119,2013
1545,290,2008
1545,165,2005
1545,417,2012
1546,580,2019
1546,233,2019
1546,186,2020
1547,188,2020
1547,734,2020
1548,398,2020
1548,304,2015
1548,370,2018
1548,316,2014
1548,319,2014
1548,183,2020
1549,595,2012
1549,561,2013
1549,312,2010
1550,394,2015
1550,46,2002
1550,759,2013
1551,227,2013
1551,674,2013
1551,140,2015
1551,814,2017
1551,420,2020
1551,604,2009
1552,107,2015
1552,546,2015
1552,804,2014
1552,713,2020
1552,599,2020
1553,636,2010
1554,181,2006
1554,831,2007
1555,649,2002
1555,179,2018
1555,34,2006
1555,437,2005
1555,683,2009
1556,21,2012
1556,568,2009
1556,263,2016
1556,548,2016
1556,537,2016
1556,109,2011
1557,208,2016
1557,652,2006
1557,612,2014
1557,794,2001
1557,328,2011
1558,412,1999
1559,92,1998
1559,486,2007
1559,590,2009
1559,793,2002
1560,440,2016
1560,592,2017
1561,601,2000
1561,824,2007
1562,361,2019
1563,32,2014
1563,798,2019
1563,711,2017
1563,146,2017
1564,245,2004
1564,204,2005
1565,597,2020
1565,483,2020
1565,464,2018
1565,434,2019
1565,174,2020
1565,703,2020
1566,348,2014
1567,417,1999
1567,466,2005
1567,200,1990
1567,27,1991
1568,162,2011
1568,760,2015
1568,424,2017
1568,20,2020
1568,303,2018
1568,524,2018
1569,64,2011
1569,572,2009
1570,142,1999
1570,694,1997
1570,736,2000
1570,111,2011
1570,632,1999
1571,714,2018
1571,534,2016
1572,95,2020
1572,90,2020
1572,705,2020
1572,692,2020
1572,161,2020
1573,790,2014
1573,792,2003
1573,778,2006
1573,99,2012
1573,67,2020
1573,333,2013
1574,478,2020
1574,75,2014
1574,187,2019
1574,153,2013
1574,589,2017
1575,513,2013
1575,530,2019
1575,634,2017
1576,95,2011
1576,375,2019
1576,681,2019
1576,728,2012
1576,212,2010
1577,504,2004
1577,120,1999
1577,628,2015
1577,658,2007
1577,78,2016
1578,804,2017
1578,20,2011
1579,243,2008
1579,171,2017
1579,691,2011
1579,578,2012
1579,379,2007
1579,593,2015
1580,278,2019
1580,216,2018
1581,474,2006
1581,304,2007
1581,798,2016
1582,149,2017
1582,717,2019
1583,410,2020
1583,341,2019
1583,656,2020
1583,819,2020
1583,78,2020
1583,28,2019
1584,221,2018
1584,366,2012
1585,385,2019
1585,597,2018
1585,68,2020
1586,518,2002
1586,809,2016
1586,138,1997
1586,770,2009
1586,534,2005
1587,137,1995
1587,422,2001
1587,713,2014
1587,104,2004
1588,498,2016
1588,159,2007
1589,332,2004
1589,390,2007
1589,799,2009
1589,514,2000
1589,96,2016
1590,190,2019
1590,837,2008
1591,12,2014
1591,806,2015
1591,454,2019
1592,785,2019
1592,206,2019
1592,50,2016
1592,304,2018
1592,590,2019
1592,79,2016
1593,326,2012
1593,568,2000
1594,483,2016
1594,726,2003
1594,779,2012
1594,589,2007
1595,183,2020
1595,773,2003
1595,134,2018
1595,291,2002
1595,209,2018
1596,708,2008
1596,99,2013
1596,678,2010
1596,103,2012
1596,437,2008
1596,209,2011
1597,483,2013
1598,38,2019
1599,129,2015
1599,483,2017
1599,37,2014
1599,523,2015
1599,445,2015
1600,399,2011
1600,272,2003
1600,8,2008
1600,202,2014
1600,186,2002
1600,664,2007
1601,36,2019
1602,70,2016
1603,810,2020
1603,279,2020
1603,259,2019
1604,71,2020
1604,553,2020
1604,566,2020
1604,399,2020
1605,644,2016
1606,32,2017
1606,617,2007
1606,94,2020
1606,211,2009
1606,207,2018
1606,291,2017
1607,325,2013
1607,14,2006
1607,148,2019
1608,170,2000
1608,604,2008
1608,363,2013
1608,769,2004
1609,327,2006
1609,781,2010
1609,181,2016
1609,599,2006
1610,703,2018
1610,758,1996
1611,208,2020
1611,350,2020
1612,770,2020
1612,140,2019
1612,2,2015
1612,299,2016
1613,560,2018
1613,43,2015
1614,722,2020
1614,504,2020
1614,150,2018
1615,749,2017
1616,226,2015
1616,675,2015
1616,204,2020
1617,61,2004
1617,19,2019
1617,272,2001
1617,98,1998
1618,339,2018
1619,444,2019
1619,194,2020
1619,309,2019
1619,160,2019
1619,780,2019
1619,811,2019
1620,234,2011
1620,46,2020
1620,759,2013
1621,69,2015
1621,783,2018
1621,466,2015
1621,694,2016
1622,299,2014
1622,420,2013
1622,272,2009
1622,704,2006
1622,791,2020
1623,398,2014
1623,173,2020
1623,760,2016
1624,5,2014
1625,139,2020
1625,56,2020
1625,118,2020
1625,549,2020
1626,194,2020
1626,806,2020
1626,823,2020
1626,728,2020
1626,422,2020
1626,291,2020
1627,631,2014
1627,481,2020
1628,587,2011
1628,321,2010
1628,66,2019
1629,634,2006
1630,361,2001
1631,65,2018
1631,698,2020
1631,584,2019
1632,225,2004
1633,70,2018
1633,210,2003
1633,630,2016
1633,351,2013
1633,140,2003
1633,830,2011
1634,15,2018
1635,515,2020
1635,561,2020
1635,81,2020
1635,405,2020
1635,395,2020
1636,744,2012
1636,33,2009
1636,833,2020
1636,64,2002
1637,146,2018
1637,379,2018
1637,73,2006
1637,135,2012
1638,494,2016
1639,126,2019
1639,192,2017
1640,244,2007
1640,706,2007
1640,249,2003
1641,111,2019
1641,386,2019
1642,541,2010
1642,675,2011
1642,626,2015
1642,70,2004
1642,460,2001
1642,583,2000
1643,327,2001
1643,173,2007
1643,559,2008
1643,265,2004
1644,415,2017
1645,24,2012
1645,195,2011
1645,218,2015
1645,795,2020
1646,415,2019
1646,764,2018
1646,28,2020
1646,429,2020
1646,704,2020
1646,562,2018
1647,517,2016
1647,135,2008
1647,11,2010
1647,792,2009
1647,123,2006
1648,648,2004
1648,308,1998
1648,396,2019
1649,145,2017
1649,563,2012
1649,763,2015
1649,576,2002
1650,561,2018
1650,431,2014
1650,59,2017
1650,13,2015
1651,780,2017
1651,493,2010
1651,137,2011
1651,393,2017
1651,474,2019
1651,736,2017
1652,364,2012
1652,253,2014
1652,643,2013
1653,761,2017
1654,150,2019
1654,118,2017
1654,449,2014
1655,287,1995
1655,179,2002
1655,764,2020
1656,320,2015
1656,411,2001
1656,289,2003
1656,25,2010
1657,835,2015
1657,683,2020
1658,420,2014
1658,280,1997
1659,550,2016
1659,663,2010
1659,611,1999
1660,645,2020
1661,424,2012
1662,304,1994
1662,584,2007
1662,256,2003
1663,528,2018
1663,196,2017
1663,337,2018
1664,561,2018
1664,320,2019
1664,189,2019
1664,237,2011
1665,772,2008
1665,767,2011
1665,794,2014
1665,160,1996
1665,125,2017
1665,217,2013
1666,235,2019
1667,86,2019
1667,527,2019
1667,794,2020
1668,594,2020
1669,736,2018
1669,676,2015
1669,272,2009
1669,563,2006
1669,29,2017
1670,143,2008
1670,448,2019
1670,124,2016
1670,301,2005
1671,578,2016
1671,74,2019
1671,494,2017
1671,176,2019
1671,321,2019
1671,726,2019
1672,772,2017
1672,428,2006
1672,66,2012
1672,606,2009
1673,343,2015
1673,800,2016
1673,76,2008
1673,816,2012
1673,470,2006
1674,120,2018
1674,352,2009
1674,835,2017
1674,631,2014
1674,734,2006
1674,447,2008
1675,177,2011
1675,749,2018
1675,7,2010
1675,2,2010
1675,825,2009
1675,241,2017
1676,334,2014
1676,57,2015
1676,478,2008
1676,130,2006
1676,301,2020
1676,101,2007
1677,192,2016
1678,557,2005
1678,672,2019
1679,728,2012
1679,826,2004
1679,335,2013
1679,794,2018
1679,84,2007
1679,570,2016
1680,117,2020
1680,353,2020
1680,617,2020
1681,670,2019
1681,372,2004
1682,424,1996
1682,372,1993
1682,750,2010
1683,66,2008
1683,471,2009
1683,764,2012
1683,16,2012
1684,744,2020
1685,333,1998
1685,762,1990
1685,644,2013
1685,299,1994
1685,3,2001
1685,17,2004
1686,821,2019
1686,706,2018
1687,410,2020
1687,221,2008
1688,831,2016
1688,103,2015
1688,414,2015
1688,673,2019
1688,426,2018
1688,289,2017
1689,207,2017
1689,618,2020
1689,88,2020
1689,433,2017
1689,764,2017
1690,531,2020
1691,302,2003
1691,360,2004
1691,98,2005
1691,782,2001
1692,110,1996
1692,464,2017
1692,606,2010
1693,539,2008
1693,315,2008
1693,89,2020
1694,253,2005
1695,354,2012
1695,482,2010
1696,142,2009
1697,574,2019
1697,780,2020
1697,682,2020
1697,143,2020
1697,114,2020
1697,451,2020
1698,162,2002
1698,596,2001
1698,549,2002
1698,332,2011
1698,772,2008
1698,533,2005
1699,639,2017
1699,333,2017
1699,483,2013
1699,500,2010
1700,70,2017
1700,540,2016
1700,562,2017
1700,632,2016
1700,381,2018
1701,69,2013
1701,486,2018
1701,744,2020
1701,815,2016
1701,364,2016
1701,412,2014
1702,790,2012
1702,643,2010
1703,524,2011
1703,793,2011
1703,561,2020
1704,765,2020
1704,35,2020
1704,257,2018
1704,167,2020
1704,463,2020
1705,511,2017
1706,626,1993
1706,584,2004
1706,733,2011
1706,387,2007
1706,557,2002
1707,651,2013
1707,682,2002
1707,366,2017
1707,621,2004
1707,138,2000
1707,469,2012
1708,23,2008
1708,170,2015
1708,245,2017
1708,89,2018
1708,475,2020
1709,196,2017
1710,770,2018
1710,303,2010
1710,48,2019
1710,740,2010
1710,325,2019
1710,706,2013
1711,112,2016
1712,797,2008
1713,440,2005
1713,643,2004
1713,337,2004
1713,521,2017
1714,475,2020
1714,99,2019
1714,693,2018
1714,212,2020
1714,391,2018
1715,664,2010
1715,476,2012
1715,709,2017
1715,17,2020
1715,645,2019
1715,134,2019
1716,105,2013
1716,740,2012
1717,653,1997
1717,633,2019
1717,763,2010
1717,567,2020
1717,190,1995
1718,554,2007
1718,253,2016
1718,489,2020
1719,125,2016
1719,35,2009
1719,554,2007
1719,254,2009
1719,42,2012
1720,534,1993
1720,281,2006
1720,32,2004
1721,38,2006
1721,676,2017
1721,795,2017
1721,777,2005
1722,39,2007
1722,385,2020
1722,779,2014
1722,665,2007
1722,54,2017
1722,237,1995
1723,11,2018
1723,787,2017
1723,510,2019
1723,725,2019
1723,47,2017
1724,482,1998
1725,368,2013
1726,156,2017
1726,563,2016
1726,548,2010
1726,587,2019
1727,615,2019
1727,785,2018
1728,40,1997
1728,413,2014
1728,330,2016
1729,734,2012
1729,377,2013
1729,776,2011
1729,654,2019
1730,490,2019
1730,92,2010
1730,69,2013
1730,650,2009
1731,756,2020
1731,656,2015
1731,729,2020
1732,476,2014
1732,25,2016
1732,698,2013
1732,454,2009
1732,367,2020
1733,720,2005
1733,683,2003
1733,308,2017
1733,747,2005
1733,44,1997
1734,320,2009
1734,476,2002
1734,300,2004
1735,143,2002
1736,339,2015
1737,645,2004
1737,250,2012
1737,704,2012
1738,836,2019
1738,709,2020
1738,524,2020
1738,111,2019
1738,718,2020
1738,31,2020
1739,408,2005
1739,182,2008
1739,306,2007
1739,217,1996
1740,111,2015
1740,312,2011
1740,622,2015
1740,549,2016
1740,713,2013
1740,501,2013
1741,461,2018
1741,434,2012
1741,480,2011
1741,541,2019
1741,140,2018
1741,828,2018
1742,31,2003
1742,666,2017
1743,122,2012
1743,82,2018
1743,650,2006
1743,216,2006
1744,629,2011
1744,234,2016
1744,127,2016
1744,811,1994
1744,832,2017
1744,580,2011
1745,730,2013
1745,53,2012
1745,543,2005
1745,178,2015
1745,142,2001
1745,593,2004
1746,591,2011
1746,653,2016
1746,70,2014
1746,204,2019
1746,61,2015
1747,77,2007
1747,15,2020
1748,708,2000
1749,263,2013
1749,106,1994
1749,792,2002
1749,628,2018
1750,689,2011
1751,212,2012
1751,712,2016
1752,237,1997
1752,677,2012
1753,688,2004
1753,45,2004
1754,432,2018
1754,237,2019
1755,248,2006
1755,25,2003
1755,36,2012
1755,428,2010
1755,389,2011
1755,23,2015
1756,313,2020
1756,173,2017
1756,174,2017
1756,395,2015
1756,348,2016
1756,114,2015
1757,532,2017
1758,174,2008
1758,700,2015
1758,753,2016
1759,136,2017
1759,378,2020
1760,496,2020
1760,425,2020
1760,255,2017
1760,788,2019
1761,282,2017
1761,812,2017
1761,70,2020
1762,18,2019
1762,469,2019
1762,57,2018
1762,31,2020
1762,262,2018
1762,487,2020
1763,119,2017
1763,550,2016
1763,672,2017
1764,718,2020
1764,579,2012
1764,114,2014
1765,182,2004
1765,118,2019
1765,673,1995
1766,319,2015
1766,459,2014
1766,172,2016
1766,439,2011
1767,243,2018
1767,476,2015
1767,544,2017
1768,347,1998
1768,830,2011
1769,225,2011
1769,62,2003
1769,623,2002
1769,228,2009
1769,132,2010
1769,431,2007
1770,505,2006
1770,633,2013
1770,637,2020
1770,377,2011
1770,752,2016
1770,192,2010
1771,767,2013
1771,723,2014
1771,107,2018
1771,446,2020
1771,131,2015
1772,164,2007
1772,521,1998
1772,162,2011
1772,787,2020
1773,270,2016
1773,60,2015
1774,418,2014
1774,804,2011
1774,138,2017
1774,469,2019
1774,179,2020
1774,271,2013
1775,713,2020
1775,525,2020
1775,227,2020
1775,386,2020
1775,111,2020
1776,774,2016
1776,377,2007
1776,684,2008
1776,83,2015
1777,663,1998
1777,713,2000
1777,622,2007
1777,798,1995
1777,70,1994
1778,658,2015
1778,263,2017
1779,169,2019
1779,11,2019
1779,664,2017
1780,182,2003
1781,22,2010
1781,823,2020
1781,674,2017
1781,817,2005
1781,233,2002
1781,509,2005
1782,453,2000
1782,25,2020
1783,719,2015
1783,471,2018
1783,824,2019
1783,105,2019
1783,761,2020
1784,325,2005
1784,779,2012
1784,172,2011
1784,537,2016
1784,731,2020
1785,816,2016
1785,558,2018
1785,837,2019
1785,263,2019
1786,569,2020
1787,797,2020
1787,251,2019
1787,152,2020
1787,472,2019
1787,470,2017
1788,249,2013
1788,696,2014
1788,478,2016
1788,833,2015
1788,234,2010
1788,776,2020
1789,5,2019
1789,266,2017
1789,639,2019
1790,310,2016
1790,448,2019
1790,315,2015
1791,588,2012
1791,818,2011
1791,225,2004
1791,271,2001
1792,716,2007
1792,612,2019
1792,784,2010
1792,366,2004
1792,434,2015
1792,323,2009
1793,409,2016
1793,522,2019
1793,123,2019
1793,502,2020
1793,271,2019
1793,704,2016
1794,134,2005
1794,98,2013
1794,4,2001
1794,669,2015
1794,775,2011
1794,305,2013
1795,260,2018
1795,139,2018
1795,838,2020
1795,146,2020
1796,239,2019
1796,448,2020
1796,572,2019
1796,526,2020
1796,94,2020
1797,188,2018
1797,818,2018
1797,422,2018
1798,61,2014
1799,64,2006
1799,475,2014
1799,180,2014
1799,528,2004
1799,817,2006
1800,609,2016
1800,384,2013
1800,132,2014
1800,663,2016
1801,144,2020
1801,297,2019
1802,30,2018
1802,323,2014
1802,36,2018
1802,109,2017
1803,132,2020
1804,826,2014
1804,256,2020
1804,594,2000
1805,169,2002
1805,811,2013
1805,600,2011
1805,208,2015
1805,627,2016
1806,511,2015
1806,631,2009
1806,113,2003
1806,751,2019
1807,813,2019
1807,412,2019
1807,284,2018
1808,515,2016
1809,288,1993
1809,142,1993
1810,429,2015
1811,441,2016
1811,727,2020
1811,439,2016
1811,669,2015
1811,148,2016
1812,782,2002
1812,736,2007
1812,145,2012
1812,777,2003
1812,569,2009
1813,290,2013
1813,727,2012
1813,49,2019
1814,629,2020
1814,591,2017
1814,66,2020
1815,567,2013
1815,828,2019
1815,206,2007
1816,371,2019
1816,95,2020
1816,778,2016
1817,494,2015
1817,345,2020
1817,492,2016
1818,86,2017
1818,172,2012
1819,677,2000
1819,369,2015
1819,681,1999
1819,308,2012
1820,192,2011
1820,543,2017
1820,420,2009
1820,15,2009
1821,103,2010
1821,744,2008
1821,792,2017
1822,14,2019
1822,218,2012
1823,825,2019
1823,521,2018
1823,715,2020
1823,690,2019
1824,302,2007
1824,176,2019
1825,316,2008
1825,734,2012
1825,774,2014
1825,203,2013
1825,70,2016
1826,164,2019
1827,589,2009
1827,519,2018
1828,524,2019
1828,225,2020
1828,240,2019
1828,501,2019
1828,304,2019
1828,632,2020
1829,831,2013
1829,457,2013
1829,203,2008
1829,53,2017
1829,380,2016
1829,351,2019
1830,777,2013
1830,100,2008
1830,121,2009
1831,421,2016
1831,293,1994
1831,185,2004
1832,343,2015
1832,270,2007
1832,225,2000
1832,201,2015
1832,391,2006
1832,122,1998
1833,519,2003
1833,531,2015
1834,688,2011
1835,496,2019
1835,248,2013
1835,302,2017
1836,265,2012
1836,234,2013
1836,429,2009
1836,556,2015
1837,221,2010
1838,325,2010
1838,351,2017
1838,751,2011
1839,211,2008
1839,755,2014
1839,152,2016
1839,370,2017
1839,43,2013
1839,709,2016
1840,153,2014
1840,355,2010
1840,162,1999
1840,575,2001
1840,286,2004
1840,617,2002
1841,655,2000
1841,517,2018
1841,784,2002
1841,269,2020
1841,755,2006
1841,298,2020
1842,764,1992
1842,44,1999
1842,127,2020
1842,89,2014
1843,616,2020
1843,17,2019
1843,245,2020
1843,39,2020
1843,390,2019
1843,780,2018
1844,576,2016
1844,426,2016
1844,57,2015
1844,258,2017
1844,294,2020
1844,758,2020
1845,794,2019
1846,641,2012
1846,298,1999
1846,67,1995
1846,787,2004
1846,723,2020
1846,459,2013
1847,663,2020
1847,659,2019
1848,739,2020
1848,102,2017
1848,337,2020
1848,247,2020
1849,290,2020
1850,228,1998
1850,24,2012
1850,782,2008
1850,642,2012
1851,298,2019
1851,668,2011
1851,109,2020
1851,11,2015
1852,481,2015
1852,613,1998
1853,451,2004
1853,648,2007
1853,191,1992
1854,757,2019
1854,527,2020
1854,494,2020
1854,70,2020
1854,97,2020
1855,697,2016
1855,220,2009
1855,178,2010
1856,366,2014
1857,63,2020
1857,379,2012
1857,405,2015
1858,736,2019
1858,73,2014
1858,116,2019
1858,112,2014
1859,367,2018
1859,102,2017
1859,245,2018
1860,802,2019
1861,309,2001
1862,698,2020
1862,252,2017
1863,419,2006
1863,447,2011
1864,765,2001
1864,732,2008
1865,294,2020
1865,121,2020
1865,503,2020
1865,90,2020
1865,96,2020
1865,75,2020
1866,96,2020
1866,86,2020
1866,53,2020
1866,38,2020
1866,147,2020
1867,268,2019
1867,503,2017
1867,632,2019
1867,365,2017
1867,827,2019
1867,255,2019
1868,17,2020
1868,200,2018
1868,386,2019
1868,713,2018
1868,418,2012
1868,497,2014
1869,357,2018
1870,811,2018
1870,531,2016
1870,533,2015
1870,319,2020
1870,391,2018
1871,150,2011
1871,601,2013
1871,335,2017
1872,294,2012
1872,122,2017
1872,413,2014
1872,4,2019
1872,406,2018
1872,419,2018
1873,796,2020
1873,25,2006
1874,838,2017
1874,261,2018
1874,79,2017
1874,141,2018
1874,269,2019
1874,808,2019
1875,360,2020
1875,267,2010
1876,455,2018
1876,250,2003
1876,105,2016
1876,71,2012
1876,52,2019
1877,823,2005
1877,231,2020
1877,416,1999
1877,702,2005
1877,721,1993
1877,295,2014
1878,652,2018
1878,672,2020
1878,401,2020
1878,774,2017
1878,616,2018
1879,565,2020
1879,175,2013
1879,552,2018
1879,819,2019
1880,418,2013
1880,740,2020
1880,80,2020
1880,331,2014
1880,64,2010
1880,390,2009
1881,481,2008
1882,631,2009
1883,426,2019
1883,659,2012
1883,588,2019
1883,35,2011
1883,789,2001
1883,780,2012
1884,690,2013
1884,257,2020
1884,254,2017
1885,743,2015
1885,803,2012
1885,281,2016
1885,367,2017
1886,295,1992
1886,774,1995
1886,569,2018
1887,270,2016
1887,793,2020
1887,180,2019
1888,15,2001
1888,644,2005
1888,611,2002
1889,657,2013
1889,151,2019
1889,606,2010
1890,512,1998
1890,401,1995
1890,500,2002
1890,579,2014
1891,763,2015
1892,384,2019
